Time,/fdm/jsbsim/simulation/sim-time-sec,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/h-sl-ft,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/attitude/phi-deg,/fdm/jsbsim/attitude/theta-deg,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/velocities/vt-fps,/fdm/jsbsim/velocities/vc-kts,/fdm/jsbsim/velocities/v-north-fps,/fdm/jsbsim/velocities/v-east-fps,/fdm/jsbsim/velocities/v-down-fps,/fdm/jsbsim/velocities/p-rad_sec,/fdm/jsbsim/velocities/q-rad_sec,/fdm/jsbsim/velocities/r-rad_sec,/fdm/jsbsim/accelerations/udot-ft_sec2,/fdm/jsbsim/accelerations/vdot-ft_sec2,/fdm/jsbsim/accelerations/wdot-ft_sec2,/fdm/jsbsim/aero/alpha-rad,/fdm/jsbsim/fcs/throttle-cmd-norm,/fdm/jsbsim/fcs/rato-throttle-cmd-norm,/fdm/jsbsim/propulsion/engine/thrust-lbs,/fdm/jsbsim/propulsion/engine[1]/thrust-lbs,/fdm/jsbsim/propulsion/engine[2]/thrust-lbs,/fdm/jsbsim/inertia/weight-lbs,/fdm/jsbsim/inertia/mass-slugs,/fdm/jsbsim/fcs/aileron-cmd-norm,/fdm/jsbsim/fcs/elevator-cmd-norm,/fdm/jsbsim/fcs/rudder-cmd-norm,/fdm/jsbsim/fcs/left-elevon-pos-rad,/fdm/jsbsim/fcs/right-elevon-pos-rad,/fdm/jsbsim/fcs/rudder3-pos-rad,/fdm/jsbsim/fcs/rudder4-pos-rad,/fdm/jsbsim/aero/sr75/roll_moment,/fdm/jsbsim/aero/sr75/pitch_moment,/fdm/jsbsim/aero/sr75/yaw_moment
28.67833333,28.678333333315372,32.363642772473554,74.3661830281660627,0.558689765632152557,0.55868717881750507,9.38201498852410828e-06,-1.86669840075662496,315.19326083923562,7.00372327895251091e-06,0,-4.68930737143527911e-07,4.65917232793776118e-07,-6.97245759271018552e-06,-8.28101331132530608e-11,1.18293911009635162e-06,4.52495965095342859e-12,2.70238458832672279e-07,-6.39398296249001357e-08,1.27045609310538765e-07,0,0,0,3.05847123864299952,3.05847123864299952,0,267.558635317748497,8.31597649763473967,0,0,0,0,0,0,0,2.68295612305300838e-16,-4.56880453105551206e-12,-8.79621931206654958e-18
28.70333333,28.7033333333153493,32.3636427724748756,74.3661830281646559,0.558689843863248825,0.558687257085185407,9.38237794259707858e-06,-1.86669670808999633,315.19326083922283,7.00969032629556267e-06,0,-4.67811536055548862e-07,4.65104749058799198e-07,-6.97858068863463162e-06,4.39534141911555529e-11,1.18093632237124547e-06,-2.16252578046300173e-12,4.81083671788340439e-08,-2.12994842801133124e-07,-3.51033937397160489e-07,0,0,0,3.05847123863792447,3.05847123863792447,0,267.558048153257175,8.3159582480046943,0,0,0,0,0,0,0,-1.42525494601432557e-16,-4.56495521730221202e-12,4.20738723651904593e-18
28.72833333,28.7283333333153266,32.3636427724761617,74.3661830281632632,0.55868992954492569,0.558687348397479022,9.38163052104922464e-06,-1.86669501678364536,315.193260839249149,7.00135101195895719e-06,0,-4.68817974213034551e-07,4.65226793771099571e-07,-6.9701283882090033e-06,-7.99097575578859663e-10,1.18268268066624603e-06,2.94496921084976514e-11,-4.49116251077796846e-07,-1.40337097643664945e-07,3.38743615393988229e-07,0,0,0,3.05847123863236403,3.05847123863236403,0,267.557460988765854,8.31593999837464892,0,0,0,0,0,0,0,2.5881102548269974e-15,-4.56626694918258031e-12,-5.72288434930775619e-17
28.75333333,28.7533333333153038,32.363642772477462,74.3661830281618705,0.558690007776021957,0.55868742340400579,9.38053412980403908e-06,-1.86669332337997584,315.193260839284846,7.00330438257826722e-06,0,-4.68711418169769306e-07,4.64816978357174205e-07,-6.97212500434459099e-06,-1.30161044893255294e-09,1.1817866288605275e-06,4.00998495612156849e-11,2.4308734358768902e-08,-2.96766706610118247e-07,2.8527211305348632e-07,0,0,0,3.05847123862704828,3.05847123862704828,0,267.556873824274533,8.31592174874460355,0,0,0,0,0,0,0,4.21682072511933377e-15,-4.56408036598773787e-12,-7.79467667192938381e-17
28.77833333,28.7783333333152811,32.3636427724787694,74.3661830281604637,0.558690089732408524,0.558687508193992488,9.37911626734969538e-06,-1.86669163267228555,315.193260839332595,7.00471062473697926e-06,0,-4.67742904881679431e-07,4.64075818080892051e-07,-6.97365192452114499e-06,-1.1392322021586956e-09,1.18004337044445525e-06,1.75872747490641093e-11,-4.04195507952564981e-07,-5.41765073161338899e-07,6.91123083221278911e-07,0,0,0,3.05847123862197545,3.05847123862197545,0,267.556286659783211,8.31590349911455817,0,0,0,0,0,0,0,3.69150584247789875e-15,-4.55826297342641218e-12,-3.4193307053511627e-17
28.80333333,28.8033333333152584,32.3636427724800768,74.366183028159071,0.55869017168879509,0.558687589722825728,9.37792699837412294e-06,-1.86668994250407816,315.193260839369088,7.0008340147280391e-06,0,-4.68401563385269486e-07,4.64727088546307853e-07,-6.96967041031456133e-06,-3.09947262354479808e-10,1.18122582176305744e-06,1.34622030116917681e-11,-2.35342673016170068e-07,1.1117857685812748e-07,7.7956756220146084e-07,0,0,0,3.05847123861641368,3.05847123861641368,0,267.55569949529189,8.3158852494845128,0,0,0,0,0,0,0,1.0037803615734906e-15,-4.56030533504316505e-12,-2.61588276095765001e-17
28.82833333,28.8283333333152356,32.36364277248137,74.3661830281576641,0.558690249919891357,0.558687664729352718,9.37775796249895323e-06,-1.86668825035327757,315.193260839371305,7.006972695823547e-06,0,-4.67489722887917173e-07,4.64980859068747012e-07,-6.97588077147228208e-06,7.82306499548730046e-10,1.18041055351056628e-06,-2.58603307225300366e-11,-6.52811449342038941e-08,1.58611422802579585e-07,-2.72745110860977968e-07,0,0,0,3.0584712386115811,3.0584712386115811,0,267.555112330800569,8.31586699985446565,0,0,0,0,0,0,0,-2.53576190231262509e-15,-4.56115380934298925e-12,5.02940789564372001e-17
28.85333333,28.8533333333152129,32.3636427724826774,74.3661830281562715,0.558690331876277924,0.558687746258186513,9.37897829301260918e-06,-1.86668655918321025,315.193260839330037,7.0075401510652426e-06,0,-4.68098137189469975e-07,4.6508805046711073e-07,-6.97640281421276035e-06,2.13989354847768289e-10,1.18140316833132867e-06,-6.74500583966626543e-12,-1.59555743950434703e-07,1.12627148090249879e-07,3.14199542061216475e-07,0,0,0,3.0584712386062618,3.0584712386062618,0,267.554525166309247,8.31584875022442027,0,0,0,0,0,0,0,-6.93679520829891977e-16,-4.56535900564966991e-12,1.31189864715926478e-17
28.87833333,28.8783333333151901,32.3636427724839919,74.3661830281548646,0.55869041383266449,0.558687827787019753,9.37973545076772251e-06,-1.86668486588902316,315.193260839302923,7.00539272270255067e-06,0,-4.68881455465123564e-07,4.65673086972414031e-07,-6.97415414040783975e-06,8.24067949227696821e-11,1.18353409248988508e-06,1.04273478415163601e-11,-3.47153040092251786e-07,8.79264551370206805e-08,-7.24395310888747979e-08,0,0,0,3.0584712386009465,3.0584712386009465,0,267.553938001817926,8.3158305005943749,0,0,0,0,0,0,0,-2.67052482308266043e-16,-4.57219209235253886e-12,-2.02748993762838033e-17
28.90333333,28.9033333333151674,32.363642772485278,74.3661830281534719,0.558690492063760757,0.558687909315853659,9.37996792131179704e-06,-1.86668317082993807,315.193260839296784,7.00119983786163932e-06,0,-4.6907193958981842e-07,4.66218817458267428e-07,-6.96989316399294945e-06,3.98582979135538897e-10,1.18386659687846397e-06,-1.30118341977263595e-11,8.47664747283261022e-08,-3.00480318959770376e-09,3.64867039501920454e-07,0,0,0,3.05847123859586967,3.05847123859586967,0,267.553350837326605,8.31581225096432952,0,0,0,0,0,0,0,-1.29089920088352824e-15,-4.5707392845095708e-12,2.52850230649142856e-17
28.92833333,28.9283333333151447,32.3636427724865854,74.366183028152065,0.558690574020147324,0.558687990844686344,9.37925881208375485e-06,-1.86668147773644377,315.193260839320828,7.00471360060815296e-06,0,-4.68798620660010758e-07,4.64702567052596372e-07,-6.97354228653360079e-06,-1.1925904971478809e-09,1.18181484013993651e-06,3.88043153517906095e-11,-6.19434477044933374e-08,-1.81032677924924717e-07,6.15655226337413763e-07,0,0,0,3.05847123859055348,3.05847123859055348,0,267.552763672835283,8.31579400133428415,0,0,0,0,0,0,0,3.86440679067279403e-15,-4.56510773308731337e-12,-7.54436632414019785e-17
28.95333333,28.9533333333151219,32.3636427724878999,74.3661830281506866,0.55869065597653389,0.558688075634673931,9.3779302378144365e-06,-1.86667978573339988,315.193260839362665,7.00388757130132847e-06,0,-4.68340818283583957e-07,4.6479404528311047e-07,-6.97273723174134719e-06,-9.76026233298003375e-10,1.18106869108652488e-06,2.84646332315819338e-11,9.82962963247402399e-08,-3.69478017451016884e-07,3.43386353098690256e-07,0,0,0,3.05847123858523684,3.05847123858523684,0,267.552176508343962,8.31577575170423877,0,0,0,0,0,0,0,3.16229051681358754e-15,-4.56168751326202994e-12,-5.53346436777536589e-17
28.97833333,28.9783333333150992,32.3636427724892144,74.3661830281492797,0.558690734207630157,0.558688153902353823,9.37661643959876268e-06,-1.86667809372087157,315.19326083940615,7.00517606868489758e-06,0,-4.68560991553198492e-07,4.65070700386547422e-07,-6.97399825152011398e-06,-2.60311576032743255e-10,1.18143190247569892e-06,5.75832547741522358e-12,2.47599867275738461e-07,-1.87633055121558397e-07,4.29443083094227518e-07,0,0,0,3.05847123857991976,3.05847123857991976,0,267.55158934385264,8.31575750207419162,0,0,0,0,0,0,0,8.43555469999853146e-16,-4.5639298253604886e-12,-1.11961220362373689e-17
29.00333333,29.0033333333150765,32.3636427724905005,74.3661830281478871,0.558690812438726425,0.558688232170034049,9.3754839397562824e-06,-1.86667640121410172,315.193260839440711,7.00284567473721214e-06,0,-4.68256229339094464e-07,4.64587631434140585e-07,-6.97171012009774672e-06,-9.45138016149858241e-10,1.18070355672172391e-06,3.25793981771843946e-11,5.25127220596388611e-08,-2.63070138422448322e-07,-1.90124104668121241e-07,0,0,0,3.05847123857508585,3.05847123857508585,0,267.551002179361319,8.31573925244414625,0,0,0,0,0,0,0,3.06175825023875644e-15,-4.5595988548891207e-12,-6.33242380175246536e-17
29.02833333,29.0283333333150537,32.3636427724918079,74.3661830281464802,0.55869089812040329,0.558688310437713165,9.3740834951316769e-06,-1.86667471065578017,315.193260839484708,7.00602069624563281e-06,0,-4.67334983944681566e-07,4.64000150881035696e-07,-6.9750002069597953e-06,-2.37013135144872617e-10,1.17912487615408492e-06,4.95092504590888965e-12,-2.90757886656223263e-07,1.88069863894833129e-07,5.79509782282910946e-07,0,0,0,3.05847123856952852,3.05847123856952852,0,267.550415014869998,8.31572100281410087,0,0,0,0,0,0,0,7.68148063386132999e-16,-4.55556687589290185e-12,-9.62742461592324376e-18
29.05333333,29.053333333315031,32.3636427724931224,74.3661830281450875,0.558690980076789856,0.558688395227700751,9.37535393912072416e-06,-1.86667302125360024,315.19326083943912,7.00682479428474403e-06,0,-4.67362483570731149e-07,4.64739747631405834e-07,-6.97575680423534534e-06,9.49722643058112034e-10,1.17968817610690339e-06,-1.78712578793155906e-11,1.60986161512610693e-07,6.28578720732517584e-08,6.83726739589968213e-07,0,0,0,3.05847123856421055,3.05847123856421055,0,267.549827850378676,8.3157027531840555,0,0,0,0,0,0,0,-3.07835824470135197e-15,-4.55826629708320284e-12,3.47559160170148237e-17
29.07833333,29.0783333333150082,32.3636427724944298,74.3661830281436806,0.558691062033176422,0.558688480017687561,9.37747130207677409e-06,-1.86667133085297787,315.193260839368065,7.00888526052070867e-06,0,-4.67178765706827711e-07,4.65518077280072888e-07,-6.97778686503580114e-06,1.84966226643640871e-09,1.18040474768255283e-06,-6.06863280534406489e-11,-1.39398221854492022e-08,-1.4159663474116221e-07,4.54807475423757435e-07,0,0,0,3.05847123855889302,3.05847123855889302,0,267.549240685887355,8.31568450355401012,0,0,0,0,0,0,0,-5.9971166491654835e-15,-4.56237634357647655e-12,1.18057116139538067e-16
29.10333333,29.1033333333149855,32.3636427724957159,74.366183028142288,0.558691136538982391,0.558688555024214106,9.37884913810323812e-06,-1.86666963778371287,315.193260839321795,6.99976218185488687e-06,0,-4.68164151110425728e-07,4.65795616641981763e-07,-6.96853839709140895e-06,9.5074821888192166e-10,1.18262486862209944e-06,-2.79690453265581292e-11,3.56339626694790468e-08,-3.99460507115493939e-08,-1.28563092560707304e-07,0,0,0,3.05847123855381664,3.05847123855381664,0,267.548653521396034,8.31566625392396475,0,0,0,0,0,0,0,-3.07857624910874762e-15,-4.5650075590606274e-12,5.43392058649431009e-17
29.12833333,29.1283333333149628,32.3636427724970233,74.3661830281408811,0.558691214770078659,0.558688639814202026,9.38047463521380701e-06,-1.8666679469372951,315.193260839267168,7.01001158877373316e-06,0,-4.67649183599941985e-07,4.65101817568688103e-07,-6.97891445951658532e-06,1.11610860356207769e-09,1.18073528545381269e-06,-3.97536239969925424e-11,-9.78934522333219093e-09,9.8509888318610878e-08,3.44525584044380606e-07,0,0,0,3.05847123854874203,3.05847123854874203,0,267.548066356904712,8.31564800429391759,0,0,0,0,0,0,0,-3.61931431768987058e-15,-4.56438728283937418e-12,7.73477742505577429e-17
29.15333333,29.15333333331494,32.3636427724983307,74.3661830281394884,0.558691300451755524,0.558688714820727572,9.38224276236404167e-06,-1.86666625700694322,315.193260839209074,7.015949814609035e-06,0,-4.67346050246134994e-07,4.64892116039794748e-07,-6.98491337162061441e-06,7.53134317219440307e-10,1.17979948497844709e-06,-2.21690112624174825e-11,8.28521596885067879e-08,5.73523542918378268e-09,6.90095079171337833e-08,0,0,0,3.05847123854342406,3.05847123854342406,0,267.547479192413391,8.31562975466387222,0,0,0,0,0,0,0,-2.4443310235994696e-15,-4.56463320129899015e-12,4.317030900250234e-17
29.17833333,29.1783333333149173,32.3636427724996381,74.3661830281380816,0.558691386133432388,0.558688802871868173,9.38250866706925654e-06,-1.8666645666890811,315.193260839203958,7.0104257431973728e-06,0,-4.67850552093567694e-07,4.65239998393335785e-07,-6.97930775391283628e-06,6.52441592079004446e-10,1.18114005708576923e-06,-2.13765008501959862e-11,-2.96437765445745072e-08,-3.26193398935006136e-08,9.82892508098742734e-07,0,0,0,3.0584712385376247,3.0584712385376247,0,267.54689202792207,8.31561150503382684,0,0,0,0,0,0,0,-2.11586103726919965e-15,-4.56622177334916653e-12,4.15942568449296999e-17
29.20333333,29.2033333333148946,32.3636427725009383,74.3661830281367031,0.558691464364528656,0.558688884400701968,9.38273327588649078e-06,-1.86666287363220684,315.193260839195943,7.00022115504869179e-06,0,-4.68230549237949539e-07,4.65161894005146472e-07,-6.96903729383117836e-06,1.46985467037747536e-10,1.1815625734048338e-06,-3.98816887853129312e-12,-2.85657785759063643e-07,1.81073571048264576e-08,1.07993876964640467e-06,0,0,0,3.05847123853255054,3.05847123853255054,0,267.546304863430748,8.31559325540378147,0,0,0,0,0,0,0,-4.75978423659141055e-16,-4.56120608948480885e-12,7.74885724832483857e-18
29.22833333,29.2283333333148718,32.3636427725022386,74.3661830281352962,0.558691546320915222,0.558688959407227625,9.38229937194448524e-06,-1.86666118065452613,315.193260839211632,7.00384317174635692e-06,0,-4.69161580441083687e-07,4.65111282157508905e-07,-6.97261630230576196e-06,-9.69131813834773689e-10,1.18207668928051244e-06,3.19451373380764785e-11,1.53078651199400895e-07,1.9936347430077675e-07,1.54681433324130313e-06,0,0,0,3.05847123852747371,3.05847123852747371,0,267.545717698939427,8.31557500577373609,0,0,0,0,0,0,0,3.13993293620487537e-15,-4.56555180128574109e-12,-6.21002762147577874e-17
29.25333333,29.2533333333148491,32.3636427725035389,74.3661830281338894,0.558691617101430893,0.558689037674908406,9.38137928784065269e-06,-1.86665948696266049,315.193260839245511,7.00906348496636003e-06,0,-4.688430265247912e-07,4.64755979799336693e-07,-6.9779050617038744e-06,-8.30703560226900371e-10,1.18148326338646936e-06,2.82222900851634116e-11,1.53679190706412783e-07,1.17022430802250473e-07,-6.74228902479423464e-07,0,0,0,3.0584712385226398,3.0584712385226398,0,267.545130534448106,8.31555675614369072,0,0,0,0,0,0,0,2.69343918700086995e-15,-4.56666102876437218e-12,-5.49040782068074965e-17
29.27833333,29.2783333333148263,32.3636427725048463,74.3661830281324967,0.558691702783107758,0.558689122464895438,9.38077935085707017e-06,-1.8666577952520842,315.193260839264838,7.01517630139351254e-06,0,-4.68508577250938729e-07,4.65411563889255622e-07,-6.98402393660359819e-06,-3.10758017287179021e-11,1.18219490390914346e-06,-2.85088766423290466e-12,-1.70708548630216228e-07,-6.34768805633407498e-08,9.96549170191596279e-07,0,0,0,3.05847123851708114,3.05847123851708114,0,267.544543369956784,8.31553850651364357,0,0,0,0,0,0,0,1.00846781138396707e-16,-4.57339677905424365e-12,5.55099778602388936e-18
29.30333333,29.3033333333148036,32.3636427725061537,74.366183028131104,0.558691788464784622,0.558689207254881581,9.38070308432471304e-06,-1.8666561006776814,315.19326083926569,7.00274792261317634e-06,0,-4.69214686189870332e-07,4.6625370855195916e-07,-6.97143626115201955e-06,8.85652743905316481e-11,1.18442829810099935e-06,3.12637054780814591e-12,-3.89847723547553926e-07,-7.7733695979912993e-09,1.84220362030307339e-06,0,0,0,3.0584712385115207,3.0584712385115207,0,267.543956205465463,8.31552025688359819,0,0,0,0,0,0,0,-2.86901669103568624e-16,-4.57391908024020517e-12,-6.076609153473956e-18
29.32833333,29.3283333333147809,32.3636427725074327,74.3661830281297114,0.558691862970590591,0.558689285522562806,9.38060888823142176e-06,-1.86665440489869972,315.193260839267225,7.0095139012159916e-06,0,-4.68548773350201e-07,4.65471340828339819e-07,-6.97832957285296628e-06,2.51264528219961435e-10,1.18236362165496565e-06,-6.04927851652900875e-12,-1.33796878909464567e-07,8.31229461292149938e-08,8.44090784667822502e-07,0,0,0,3.05847123850668678,3.05847123850668678,0,267.543369040974142,8.31550200725355282,0,0,0,0,0,0,0,-8.14742164728609373e-16,-4.57035746480582904e-12,1.17691159397283397e-17
29.35333333,29.3533333333147581,32.3636427725087472,74.3661830281283187,0.558691948652267456,0.558689367051395824,9.38091543017218031e-06,-1.86665271233538022,315.193260839257846,7.01189721429106932e-06,0,-4.68077540122449587e-07,4.6484297540015024e-07,-6.980797016573866e-06,-3.75626624802335302e-11,1.18104365752631205e-06,1.9148591857921695e-11,-1.16874561695290424e-07,3.56002222267544116e-08,1.88887474154852963e-07,0,0,0,3.05847123850137281,3.05847123850137281,0,267.54278187648282,8.31548375762350744,0,0,0,0,0,0,0,1.21840877508170813e-16,-4.56680745841670223e-12,-3.72670265784709501e-17
29.37833333,29.3783333333147354,32.3636427725100617,74.3661830281269118,0.558692030608654022,0.558689442057921815,9.38070962755996428e-06,-1.866651021458265,315.193260839265349,7.01031912408202493e-06,0,-4.67304483046768307e-07,4.64312572225598457e-07,-6.97929900455855769e-06,1.17197168995593435e-10,1.17916663401396372e-06,-1.24982807442200819e-12,-1.073964992492904e-07,4.01872279956800205e-08,7.52248286512574582e-07,0,0,0,3.05847123849605396,3.05847123849605396,0,267.542194711991499,8.31546550799346207,0,0,0,0,0,0,0,-3.80063373071735906e-16,-4.55852329937476993e-12,2.43187038285425485e-18
29.40333333,29.4033333333147127,32.3636427725113691,74.366183028125505,0.558692112565040588,0.558689533370216429,9.38047235077777793e-06,-1.86664933177904913,315.193260839275467,7.00582209543868272e-06,0,-4.67861893283176395e-07,4.65324528688326979e-07,-6.97467716693002595e-06,5.56590854995815936e-10,1.18097232149489686e-06,-2.12321034912714771e-11,-1.00586630691346102e-07,4.63128942552434907e-08,1.93539006186974061e-06,0,0,0,3.05847123849049618,3.05847123849049618,0,267.541607547500178,8.31544725836341669,0,0,0,0,0,0,0,-1.80383280201900928e-15,-4.56257516915050927e-12,4.12861595439318414e-17
29.42833333,29.4283333333146899,32.3636427725126339,74.3661830281241265,0.558692190796136856,0.55868960837674253,9.37977921224781213e-06,-1.86664763865361061,315.193260839301672,7.0053271441046762e-06,0,-4.6860924922847479e-07,4.64382536054267781e-07,-6.97419261605377852e-06,-1.6107595613362247e-09,1.18061286372927413e-06,4.87121829147434821e-11,1.60414971417388585e-07,-3.95314107697492543e-08,5.87976038884940877e-07,0,0,0,3.05847123848566271,3.05847123848566271,0,267.541020383008856,8.31542900873336954,0,0,0,0,0,0,0,5.21987674518785117e-15,-4.560864196655647e-12,-9.47149147175283403e-17
29.45333333,29.4533333333146672,32.3636427725139484,74.3661830281227196,0.558692269027233124,0.558689693166730117,9.37847611186985998e-06,-1.86664594817760698,315.193260839343395,7.01175938337538222e-06,0,-4.68423436126969e-07,4.64300880426662736e-07,-6.98067144660560897e-06,-1.22639667258367391e-09,1.18076135423630777e-06,4.05415192790501561e-11,-2.23533393017838478e-07,1.37136559272288145e-08,1.45417156537444581e-06,0,0,0,3.05847123848058455,3.05847123848058455,0,267.540433218517535,8.31541075910332417,0,0,0,0,0,0,0,3.97794777266809984e-15,-4.56562611347066493e-12,-7.8900432423837273e-17
29.47833333,29.4783333333146444,32.3636427725152629,74.366183028121327,0.55869235098361969,0.558689768173256329,9.37759820753176873e-06,-1.86664425701693015,315.193260839368463,7.00939563441067229e-06,0,-4.67701035066070404e-07,4.6477778445432038e-07,-6.97831387447869717e-06,2.51888958882574496e-10,1.18025895812168892e-06,-1.69595060515786641e-11,-1.87727711153939936e-08,-3.31444058274425399e-08,5.71241779979275721e-07,0,0,0,3.05847123847502678,3.05847123847502678,0,267.539846054026214,8.31539250947327879,0,0,0,0,0,0,0,-8.16753142461019952e-16,-4.56214503558211659e-12,3.29948480242937981e-17
29.50333333,29.5033333333146217,32.3636427725165845,74.3661830281199059,0.558692432940006256,0.558689843179782097,9.37744991531686074e-06,-1.86664256547183172,315.193260839368065,7.00734272555937177e-06,0,-4.67957440295884167e-07,4.65457207717330412e-07,-6.97618932609116345e-06,7.81900231749108922e-10,1.18137192215266311e-06,-3.44534869858577168e-11,1.43291496113029382e-07,-4.19201964962058406e-08,1.089577900358768e-06,0,0,0,3.0584712384699535,3.0584712384699535,0,267.539258889534892,8.31537425984323342,0,0,0,0,0,0,0,-2.53457886999137663e-15,-4.56510964129063504e-12,6.70098894201874302e-17
29.52833333,29.528333333314599,32.3636427725178848,74.3661830281185274,0.558692514896392822,0.55868993449207649,9.37861050952089666e-06,-1.86664087391707745,315.193260839329014,7.00698803995125899e-06,0,-4.68283756982539135e-07,4.65502767055876551e-07,-6.97580811856184224e-06,3.39930469474389492e-10,1.18191147925236615e-06,-2.98029765403713502e-11,-4.35753699790097926e-07,-8.81948038460513982e-08,2.09522721272142887e-06,0,0,0,3.0584712384643935,3.0584712384643935,0,267.538671725043571,8.31535601021318804,0,0,0,0,0,0,0,-1.10185026197539004e-15,-4.56696344729886123e-12,5.79620018636698927e-17
29.55333333,29.5533333333145762,32.3636427725191638,74.3661830281171206,0.55869259312748909,0.558690006237449355,9.37902389209240046e-06,-1.86663918011878449,315.1932608393181,7.00841535314319494e-06,0,-4.67971810721055883e-07,4.64530298524838357e-07,-6.97732755189764548e-06,-3.96026850785105404e-10,1.18031161432691103e-06,6.36373952530222206e-12,3.28515671332851866e-08,-2.05087869877012717e-07,6.65004893093262828e-07,0,0,0,3.05847123845955871,3.05847123845955871,0,267.53808456055225,8.31533776058314089,0,0,0,0,0,0,0,1.28394249659175018e-15,-4.56171051589904654e-12,-1.23789721796562086e-17
29.57833333,29.5783333333145535,32.3636427725204712,74.3661830281157279,0.558692675083875656,0.558690091027436053,9.37853703822760788e-06,-1.86663748922965711,315.193260839332027,7.01119704187058603e-06,0,-4.677331867736947e-07,4.6502097198998992e-07,-6.98010495191340153e-06,3.84795753996579424e-10,1.18031688458343227e-06,-6.97721076064767437e-12,-5.02229456911251759e-08,-1.15339263312336834e-07,1.31501000729880579e-06,0,0,0,3.05847123845400226,3.05847123845400226,0,267.537497396060928,8.31531951095309552,0,0,0,0,0,0,0,-1.24802576944073219e-15,-4.56354146723288775e-12,1.35777051659227139e-17
29.60333333,29.6033333333145308,32.3636427725217857,74.366183028114321,0.558692753314971924,0.558690169295115946,9.37856882617078267e-06,-1.86663579614677544,315.193260839333618,7.00158718970073683e-06,0,-4.68872871125750962e-07,4.65866948312536439e-07,-6.97031917564165603e-06,3.48964243095041711e-10,1.18311877685999602e-06,1.00136224182381661e-12,-1.36824965801807252e-07,8.19816634102022747e-08,8.88702448638423181e-07,0,0,0,3.05847123844892455,3.05847123844892455,0,267.536910231569607,8.31530126132305014,0,0,0,0,0,0,0,-1.13026047134552993e-15,-4.56810478151520794e-12,-1.94598761648451188e-18
29.62833333,29.628333333314508,32.3636427725231002,74.3661830281129284,0.55869283527135849,0.558690250823949963,9.37954238410334496e-06,-1.8666341019713002,315.193260839303662,7.00552159825662461e-06,0,-4.68525318826842789e-07,4.66049401843669133e-07,-6.97428239050202387e-06,1.70599260670349466e-10,1.18258835753070121e-06,-6.19923171363235756e-12,5.22659818757986727e-08,-3.98649832691758479e-07,1.10744014840055693e-06,0,0,0,3.05847123844385038,3.05847123844385038,0,267.536323067078285,8.31528301169300477,0,0,0,0,0,0,0,-5.528645327400943e-16,-4.56862260382339344e-12,1.20539866277413684e-17
29.65333333,29.6533333333144853,32.3636427725244076,74.3661830281115215,0.558692913502454758,0.558690335613937328,9.38070657084236552e-06,-1.86663240830382415,315.193260839262678,7.00564769871564238e-06,0,-4.67979738064939675e-07,4.65625253852116687e-07,-6.97447401489361622e-06,8.85381810442477206e-10,1.1818116501954867e-06,-3.1883043243290804e-11,6.77514756519670414e-08,-1.85544011701557418e-07,3.98055018127618787e-07,0,0,0,3.05847123843877444,3.05847123843877444,0,267.535735902586964,8.31526476206295939,0,0,0,0,0,0,0,-2.86932668997910448e-15,-4.56570417888862151e-12,6.19955362918600526e-17
29.67833333,29.6783333333144625,32.363642772525715,74.366183028110143,0.558692999184131622,0.558690413881616554,9.38132930644403212e-06,-1.86663071608924391,315.193260839241816,7.00001058110736656e-06,0,-4.68383015586256326e-07,4.65821088301276597e-07,-6.96877149992474667e-06,3.4052774787923833e-10,1.1823067250528983e-06,-1.20503788628915746e-11,2.36652498708522785e-08,-2.50001089211192599e-07,9.74892195373944226e-07,0,0,0,3.05847123843297242,3.05847123843297242,0,267.535148738095643,8.31524651243291402,0,0,0,0,0,0,0,-1.10268714489682143e-15,-4.56394145829676742e-12,2.34127138466716307e-17
29.70333333,29.7033333333144398,32.3636427725269868,74.3661830281087219,0.558693081140518188,0.558690495410450017,9.38067707576331961e-06,-1.86662902397179264,315.193260839264951,7.00587582678793069e-06,0,-4.68089305589941691e-07,4.64705523746253492e-07,-6.97475714966054425e-06,-5.90405528306592927e-10,1.18072799195472215e-06,6.08007340221344839e-12,-2.30940902068432763e-07,-2.68879026349557815e-07,1.85518033520015724e-06,0,0,0,3.05847123842789914,3.05847123842789914,0,267.534561573604321,8.31522826280286687,0,0,0,0,0,0,0,1.91343608479402576e-15,-4.56166621044832483e-12,-1.18228891379386614e-17
29.72833333,29.7283333333144171,32.3636427725283014,74.3661830281073435,0.558693163096904755,0.558690580200437381,9.3800125723720273e-06,-1.86662733321732555,315.193260839284619,7.00044525053917581e-06,0,-4.68272447985907949e-07,4.64762708664588102e-07,-6.9692862090059544e-06,-2.45606816575403859e-10,1.18065011699901805e-06,1.07321465760536541e-11,2.4645202789663756e-07,-6.78695896501972369e-08,8.76525415853535161e-07,0,0,0,3.05847123842258029,3.05847123842258029,0,267.533974409113,8.31521001317282149,0,0,0,0,0,0,0,7.95366304803694547e-16,-4.55782962172600052e-12,-2.08528115395855397e-17
